domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,margin_of_error_90,numerator,denominator,benchmark_value,subgroup_type,subgroup_id,subgroup_label,tenure,sex,geography_basis,universe,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,reliability_flag,comparability_status
commuting_and_job_access,outside_california_inbound_primary_jobs,Primary jobs held by residents outside California,06001,Alameda,2023,2023-12-31,annual,4894,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,primary_jobs,Primary jobs located in county,06001,Alameda,2023,2023-12-31,annual,756494,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,commute_30_to_59_minutes_pct,Workers commuting 30 to 59 minutes,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,35.41831151,percent,0.59904016,220264,621893,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,commute_60_plus_minutes_pct,Workers commuting 60 minutes or more,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,13.63144464,percent,0.3745381,84773,621893,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,commute_under_30_minutes_pct,Workers commuting under 30 minutes,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,50.95024385,percent,0.66440786,316856,621893,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,public_transport_commute_pct,Workers using public transportation,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,7.68278948,percent,0.27302417,64325,837261,,,,,,,person residence,workers age 16 and over,CENSUS_ACS5_DETAIL,ACS5-2024-B08006-table-based-summary-file,2026-08-10T21:40:54Z,722c8782e2675cbd2abb9a916f404e59b76de1799c939aaa0dd3ed74edf7e49f,B08006_008 divided by B08006_001,Means of transportation describe the usual commute in the ACS reference period.,project_flag_standard,comparable_within_series
commuting_and_job_access,worked_from_home_pct,Workers working from home,06001,Alameda,2024,2024-12-31,annual rolling five-year estimate,25.72292272,percent,0.45637269,215368,837261,,,,,,,person residence,workers age 16 and over,CENSUS_ACS5_DETAIL,ACS5-2024-B08006-table-based-summary-file,2026-08-10T21:40:54Z,722c8782e2675cbd2abb9a916f404e59b76de1799c939aaa0dd3ed74edf7e49f,B08006_017 divided by B08006_001,Means of transportation describe the usual commute in the ACS reference period.,project_flag_standard,comparable_within_series
commuting_and_job_access,age_29_or_younger_job_share_pct,Primary jobs held by people age 29 or younger,06013,Contra Costa,2023,2023-12-31,annual,18.7618191,percent,,65084,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,age_30_to_54_job_share_pct,Primary jobs held by people age 30 to 54,06013,Contra Costa,2023,2023-12-31,annual,54.48549421,percent,,189008,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,age_55_plus_job_share_pct,Primary jobs held by people age 55 or older,06013,Contra Costa,2023,2023-12-31,annual,26.75268668,percent,,92804,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,high_monthly_earnings_job_share_pct,"Primary jobs paying more than $3,333 per month",06013,Contra Costa,2023,2023-12-31,annual,68.29078456,percent,,236898,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,inbound_job_share_pct,Inbound share of primary jobs,06013,Contra Costa,2023,2023-12-31,annual,51.52697062,percent,,178745,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,local_resident_job_share_pct,Same-county resident share of primary jobs,06013,Contra Costa,2023,2023-12-31,annual,48.47302938,percent,,168151,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,local_resident_primary_jobs,Primary jobs held by same-county residents,06013,Contra Costa,2023,2023-12-31,annual,168151,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,low_monthly_earnings_job_share_pct,"Primary jobs paying $1,250 per month or less",06013,Contra Costa,2023,2023-12-31,annual,10.36276002,percent,,35948,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,middle_monthly_earnings_job_share_pct,"Primary jobs paying $1,251 to $3,333 per month",06013,Contra Costa,2023,2023-12-31,annual,21.34645542,percent,,74050,346896,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,other_california_inbound_primary_jobs,Primary jobs held by residents of another California county,06013,Contra Costa,2023,2023-12-31,annual,176502,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,outside_california_inbound_primary_jobs,Primary jobs held by residents outside California,06013,Contra Costa,2023,2023-12-31,annual,2243,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,primary_jobs,Primary jobs located in county,06013,Contra Costa,2023,2023-12-31,annual,346896,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,commute_30_to_59_minutes_pct,Workers commuting 30 to 59 minutes,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,31.75184162,percent,0.71910961,137930,434400,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,commute_60_plus_minutes_pct,Workers commuting 60 minutes or more,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,21.18623389,percent,0.64966106,92033,434400,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,commute_under_30_minutes_pct,Workers commuting under 30 minutes,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,47.06192449,percent,0.78263162,204437,434400,,,,,,,person residence,workers age 16 and over who did not work from home,CENSUS_ACS5_DETAIL,ACS5-2024-B08303-table-based-summary-file,2026-08-10T21:40:54Z,8e34561f7d8524cf248d334127aa5509175073533f0df04c55ae435ea92310c2,selected travel-time categories divided by B08303 total,Travel time excludes people who worked from home. Consecutive ACS five-year vintages overlap.,project_flag_standard,comparable_within_series
commuting_and_job_access,public_transport_commute_pct,Workers using public transportation,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,5.38131462,percent,0.33377796,29697,551854,,,,,,,person residence,workers age 16 and over,CENSUS_ACS5_DETAIL,ACS5-2024-B08006-table-based-summary-file,2026-08-10T21:40:54Z,722c8782e2675cbd2abb9a916f404e59b76de1799c939aaa0dd3ed74edf7e49f,B08006_008 divided by B08006_001,Means of transportation describe the usual commute in the ACS reference period.,project_flag_standard,comparable_within_series
commuting_and_job_access,worked_from_home_pct,Workers working from home,06013,Contra Costa,2024,2024-12-31,annual rolling five-year estimate,21.28352789,percent,0.48271495,117454,551854,,,,,,,person residence,workers age 16 and over,CENSUS_ACS5_DETAIL,ACS5-2024-B08006-table-based-summary-file,2026-08-10T21:40:54Z,722c8782e2675cbd2abb9a916f404e59b76de1799c939aaa0dd3ed74edf7e49f,B08006_017 divided by B08006_001,Means of transportation describe the usual commute in the ACS reference period.,project_flag_standard,comparable_within_series
commuting_and_job_access,age_29_or_younger_job_share_pct,Primary jobs held by people age 29 or younger,06041,Marin,2023,2023-12-31,annual,17.40788316,percent,,17211,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,age_30_to_54_job_share_pct,Primary jobs held by people age 30 to 54,06041,Marin,2023,2023-12-31,annual,53.36657597,percent,,52763,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,age_55_plus_job_share_pct,Primary jobs held by people age 55 or older,06041,Marin,2023,2023-12-31,annual,29.22554087,percent,,28895,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,high_monthly_earnings_job_share_pct,"Primary jobs paying more than $3,333 per month",06041,Marin,2023,2023-12-31,annual,71.25691572,percent,,70451,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,inbound_job_share_pct,Inbound share of primary jobs,06041,Marin,2023,2023-12-31,annual,63.96544923,percent,,63242,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,local_resident_job_share_pct,Same-county resident share of primary jobs,06041,Marin,2023,2023-12-31,annual,36.03455077,percent,,35627,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,local_resident_primary_jobs,Primary jobs held by same-county residents,06041,Marin,2023,2023-12-31,annual,35627,primary jobs,,,,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,sum of LODES OD primary-job records,Jobs are not people or households. LODES values are noise-infused for disclosure protection and may not equal ACS estimates.,administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,low_monthly_earnings_job_share_pct,"Primary jobs paying $1,250 per month or less",06041,Marin,2023,2023-12-31,annual,10.24891523,percent,,10133,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
commuting_and_job_access,middle_monthly_earnings_job_share_pct,"Primary jobs paying $1,251 to $3,333 per month",06041,Marin,2023,2023-12-31,annual,18.49416905,percent,,18285,98869,,,,,,,workplace county with home-work relation,LODES JT01 primary jobs located in the county,CENSUS_LEHD_LODES,LODES8-OD-JT01-2023-main;LODES8-OD-JT01-2023-aux,2026-08-10T21:40:54Z,cc4620a9cac908eeef0fd24893b8b79d3b557388e128224644acb166ee7514f6;d153527efc113cfbb112384189879f6a752505472a525244f223f88035a41875,selected LODES job component divided by S000 primary jobs,"LODES earnings bands are monthly job-earnings categories, not annual worker income or ACS median earnings.",administrative_noise_applied,lodes8_jt01_within_series
